id,title,upload_date,duration_seconds,duration_bucket,title_chars,title_words,view_count,like_count,thumbnail_url,caption_source,has_turkish_subtitles
oB2u8dbYQLI,What are the biggest and smallest observable things in the Universe?,,669,10m+,68,11,4248166,160127,https://i.ytimg.com/vi_webp/oB2u8dbYQLI/maxresdefault.webp,manual,True
FfW2yyxBHpg,3. What happened to the slide? Falcon Heavy launch results,,1179,10m+,58,10,1668006,59522,https://i.ytimg.com/vi_webp/FfW2yyxBHpg/maxresdefault.webp,manual,True
NTG7NZgQals,2018 Technology Design Trend,,722,10m+,28,4,491924,28536,https://i.ytimg.com/vi_webp/NTG7NZgQals/maxresdefault.webp,manual,True
-4Vufms0r3U,Why did I choose my channel category as education?,,927,10m+,50,9,336502,23429,https://i.ytimg.com/vi_webp/-4Vufms0r3U/maxresdefault.webp,manual,True
BPFVcPmootQ,Lamp That Lights For 117 Years,,722,10m+,30,6,2806512,104540,https://i.ytimg.com/vi_webp/BPFVcPmootQ/maxresdefault.webp,manual,True
nWNn4O78hn4,Nuclear Missiles and Chubby Fingers,,989,10m+,35,5,1971170,55217,https://i.ytimg.com/vi_webp/nWNn4O78hn4/maxresdefault.webp,manual,True
6WCjer_Fmsk,Is 13 number Omnious?,,673,10m+,21,4,4152604,141884,https://i.ytimg.com/vi_webp/6WCjer_Fmsk/maxresdefault.webp,manual,True
kJhmz-nM-cQ,"Are we living in the Black Mirror, or out of it? - Black Mirror S04E04",,939,10m+,70,14,1180989,48538,https://i.ytimg.com/vi_webp/kJhmz-nM-cQ/maxresdefault.webp,manual,True
gZdJ70cDvbA,Mixed Tape 2017 - Best Musics of the Year from Barış Özcan Videos,,6441,10m+,65,12,605121,20629,https://i.ytimg.com/vi_webp/gZdJ70cDvbA/maxresdefault.webp,missing,False
iGZ6IJzBQ-w,The Last Day 2017 Before The First,,398,5-10m,34,7,471905,30365,https://i.ytimg.com/vi_webp/iGZ6IJzBQ-w/maxresdefault.webp,manual,True
PFlQAO54VXw,A Million Thanks to A Million Subscribers,,391,5-10m,41,7,428926,64498,https://i.ytimg.com/vi_webp/PFlQAO54VXw/maxresdefault.webp,manual,True
_5fwRs94pvE,Don't Break the Chain in 2018!,,674,10m+,30,6,900996,59532,https://i.ytimg.com/vi_webp/_5fwRs94pvE/maxresdefault.webp,manual,True
DK1DtmPjnWw,4 English learning techniques from 5 celebrities who have appeared in Hollywood,,726,10m+,79,12,1620738,76673,https://i.ytimg.com/vi_webp/DK1DtmPjnWw/maxresdefault.webp,manual,True
ENwtC8LgPcw,Is Bitcoin may be the most important invention in human history?,,915,10m+,64,11,3287466,93884,https://i.ytimg.com/vi_webp/ENwtC8LgPcw/maxresdefault.webp,manual,True
OeKfSosXsuU,Did this design made by a human or AI ?,,496,5-10m,39,9,502275,24461,https://i.ytimg.com/vi_webp/OeKfSosXsuU/maxresdefault.webp,manual,True
EMlNstwTHfU,What do you need to do to learn more effectively? Feynman Technique and Beyond,,561,5-10m,78,14,4084931,199631,https://i.ytimg.com/vi_webp/EMlNstwTHfU/maxresdefault.webp,manual,True
gqKfG0izuwI,Electronic Sports World Guide for Aliens - Legends Never Die,,758,10m+,60,9,470602,38673,https://i.ytimg.com/vi_webp/gqKfG0izuwI/maxresdefault.webp,manual,True
5guS-TtJq9Y,Az bilinen ama takibe değer 25 Kanal - YouTube'un dibi hareketi,,806,10m+,63,10,1711785,72116,https://i.ytimg.com/vi_webp/5guS-TtJq9Y/maxresdefault.webp,manual,True
hQXLrPlcbeo,"So, who is this Elon Musk guy?",,939,10m+,30,7,9573926,371891,https://i.ytimg.com/vi_webp/hQXLrPlcbeo/maxresdefault.webp,manual,True
8ywsjyr-fow,How do I make a video for YouTube? (Barış Özcan Channel),,648,10m+,56,11,1686211,79202,https://i.ytimg.com/vi_webp/8ywsjyr-fow/maxresdefault.webp,manual,True
YeoHProFCA8,May iPhone X's Face Recognition Technology Become Our Worst Nightmare?,,522,5-10m,70,10,1039873,56441,https://i.ytimg.com/vi_webp/YeoHProFCA8/maxresdefault.webp,manual,True
NSZ2AHJ-odE,"We have read 1,000 books in 10 months with my 6 years old son!",,1163,10m+,62,15,5469127,210958,https://i.ytimg.com/vi_webp/NSZ2AHJ-odE/maxresdefault.webp,manual,True
biOpGkPG_Ho,Cyber Security Lessons from Mr. Robot,,774,10m+,37,6,1361863,63553,https://i.ytimg.com/vi_webp/biOpGkPG_Ho/maxresdefault.webp,manual,True
wJ3nJS2qRTg,What happens when two stars collide?,,519,5-10m,36,6,2697288,116089,https://i.ytimg.com/vi_webp/wJ3nJS2qRTg/maxresdefault.webp,manual,True
RHOg3FA9UwU,I want something just like this. A different motivation video.,,503,5-10m,62,10,2821145,168195,https://i.ytimg.com/vi_webp/RHOg3FA9UwU/maxresdefault.webp,manual,True
qkswPEQJtEY,Learning English from Arnold Schwarzenegger,,846,10m+,43,5,884171,35180,https://i.ytimg.com/vi_webp/qkswPEQJtEY/maxresdefault.webp,manual,True
ZWxqQ7MZM7Y,Blade Runner - Movie Analysis,,579,5-10m,29,4,410915,15021,https://i.ytimg.com/vi_webp/ZWxqQ7MZM7Y/maxresdefault.webp,manual,True
wGjjAnhsb20,Creators for Change: Baris Ozcan | SCARECROW Short Movie,,2761,10m+,56,8,655499,19668,https://i.ytimg.com/vi_webp/wGjjAnhsb20/maxresdefault.webp,manual,True
QsoIN-SkBVE,Creators for Change: Baris Ozcan | SCARECROW Korkuluk Episode 6,,808,10m+,63,9,83893,4940,https://i.ytimg.com/vi_webp/QsoIN-SkBVE/maxresdefault.webp,manual,True
RFibAz6hLrs,Creators for Change: Baris Ozcan | SCARECROW Korkuluk Episode 5,,734,10m+,63,9,86657,4465,https://i.ytimg.com/vi_webp/RFibAz6hLrs/maxresdefault.webp,manual,True
T09cIhkBnBA,Creators for Change: Baris Ozcan | SCARECROW Korkuluk Episode 4,,549,5-10m,63,9,110316,4717,https://i.ytimg.com/vi_webp/T09cIhkBnBA/maxresdefault.webp,manual,True
OJx72Wjiyds,Creators for Change: Baris Ozcan | SCARECROW Korkuluk Episode 3,,654,10m+,63,9,143721,5902,https://i.ytimg.com/vi_webp/OJx72Wjiyds/maxresdefault.webp,manual,True
45-mzhsn0Wo,Creators for Change: Baris Ozcan | SCARECROW Korkuluk Episode 2,,649,10m+,63,9,217222,8290,https://i.ytimg.com/vi_webp/45-mzhsn0Wo/maxresdefault.webp,manual,True
VaDAzFJcIxY,Creators for Change: Baris Ozcan | SCARECROW Korkuluk Episode 1,,470,5-10m,63,9,1229242,18320,https://i.ytimg.com/vi_webp/VaDAzFJcIxY/maxresdefault.webp,manual,True
RSCMeeApEpc,A new project: SCARECROW | Korkuluk,,660,10m+,35,5,264242,19415,https://i.ytimg.com/vi_webp/RSCMeeApEpc/maxresdefault.webp,manual,True
p7yN5vm0rK8,How to Build Sherlock's Mind Palace? The Method of Loci,,829,10m+,55,10,2776035,137541,https://i.ytimg.com/vi_webp/p7yN5vm0rK8/maxresdefault.webp,manual,True
x7Zghqs9cI0,Why did the YouTube logo change? The Revenge of Red,,382,5-10m,51,10,1487698,55518,https://i.ytimg.com/vi_webp/x7Zghqs9cI0/maxresdefault.webp,manual,True
JClap8zgC4E,Çok çalışmak mı? Derin çalışmak mı?,,574,5-10m,35,6,1589009,91139,https://i.ytimg.com/vi_webp/JClap8zgC4E/maxresdefault.webp,missing,False
GhfdQWe54-o,Herkes Nerede? Neden uzaylılarla karşılaşmadığımızı açıklayan 17 hipotez,,983,10m+,72,8,5967044,139189,https://i.ytimg.com/vi_webp/GhfdQWe54-o/maxresdefault.webp,missing,False
QQNPlMDLkYo,Teknoloji bizi ölümsüzleştirecek mi?,,637,10m+,36,4,542986,22539,https://i.ytimg.com/vi_webp/QQNPlMDLkYo/maxresdefault.webp,missing,False
5u79w4DTDjI,IKEA etkisiyle hazır kek yapmak  (Bu video yemek tarifi ya da reklam içermez),,651,10m+,77,13,517383,33210,https://i.ytimg.com/vi_webp/5u79w4DTDjI/maxresdefault.webp,automatic,True
rXu47vgvID8,Bruce Lee'den özgüven konusunda ne öğrenebiliriz?,,559,5-10m,49,6,1795757,65136,https://i.ytimg.com/vi_webp/rXu47vgvID8/maxresdefault.webp,automatic,True
UAmR7Z1wIDI,Neden meslek tercihi yapmak resim yapmak kadar zordur?,,530,5-10m,54,8,453019,31638,https://i.ytimg.com/vi_webp/UAmR7Z1wIDI/maxresdefault.webp,manual,True
LRHIYT9ljdM,Who needs Martin Luther King's dream?,,884,10m+,37,6,253851,12060,https://i.ytimg.com/vi_webp/LRHIYT9ljdM/maxresdefault.webp,manual,True
MO5aRpDYIfE,İki ayda iki yıl tatil yapmış gibi yapmak,,469,5-10m,41,8,403419,23385,https://i.ytimg.com/vi_webp/MO5aRpDYIfE/maxresdefault.webp,manual,True
yT1re8kVrhI,Yaz için 7 Kitap Önerisi,,792,10m+,24,5,733128,30267,https://i.ytimg.com/vi_webp/yT1re8kVrhI/maxresdefault.webp,automatic,True
CMK0grd0RFA,Neden herkes farklı şekilde daire çiziyor?,,531,5-10m,42,6,1070041,43606,https://i.ytimg.com/vi_webp/CMK0grd0RFA/maxresdefault.webp,automatic,True
G89XRGQVm3o,Dünyanın en çok animasyonu yapılan karakteri,,468,5-10m,44,6,425703,19453,https://i.ytimg.com/vi_webp/G89XRGQVm3o/maxresdefault.webp,automatic,True
TqHw5tneci8,Zamanı ve hayatı yönetmenin Japoncası: Kanban Tekniği,,527,5-10m,54,8,1635364,73586,https://i.ytimg.com/vi_webp/TqHw5tneci8/maxresdefault.webp,manual,True
-ykpyhb_QPo,Murphy Kanunlarını Yanlış mı Anladık?,,436,5-10m,37,5,2082454,84142,https://i.ytimg.com/vi_webp/-ykpyhb_QPo/maxresdefault.webp,automatic,True
hr1Umhz5q9M,19 SANİYE,,3121,10m+,9,2,488336,21302,https://i.ytimg.com/vi_webp/hr1Umhz5q9M/maxresdefault.webp,automatic,True
1BM3ozlfLzo,500000 aboneye 19 saniye daveti,,270,<5m,31,5,202681,18953,https://i.ytimg.com/vi_webp/1BM3ozlfLzo/maxresdefault.webp,automatic,True
7uHP-WoNqgw,Görünen Adamın Görünmeyen Dünyası,,491,5-10m,35,6,368826,21073,https://i.ytimg.com/vi_webp/7uHP-WoNqgw/maxresdefault.webp,automatic,True
tUiP0_B6pP4,Dünya yuvarlak değildir!,,667,10m+,24,3,8239739,247466,https://i.ytimg.com/vi_webp/tUiP0_B6pP4/maxresdefault.webp,manual,True
0Db0oQKM1tU,"Evde deney yapıyoruz, bir de Wasabi tadıyoruz! - VLOG 22",,573,5-10m,56,9,189428,7434,https://i.ytimg.com/vi_webp/0Db0oQKM1tU/maxresdefault.webp,automatic,True
10ZtGtHhhcI,Arşiv Rüyası,,707,10m+,14,4,234015,10183,https://i.ytimg.com/vi_webp/10ZtGtHhhcI/maxresdefault.webp,automatic,True
dHyAItfBNI8,36 saatte 3200km - VLOG 21,,761,10m+,26,5,115170,5193,https://i.ytimg.com/vi_webp/dHyAItfBNI8/maxresdefault.webp,automatic,True
u3WcJy1B3Mc,Grand Central Tren İstasyonu'ndan çıktım ve New York Giants futbol oyuncusuyla tanıştım - VLOG 20,,855,10m+,97,14,85895,5274,https://i.ytimg.com/vi_webp/u3WcJy1B3Mc/maxresdefault.webp,automatic,True
SeTVL2V369s,Asked to Seth Godin: Why did Icarus cheat us?,,527,5-10m,45,9,190902,14102,https://i.ytimg.com/vi_webp/SeTVL2V369s/maxresdefault.webp,manual,True
1X1tr7ctRUg,New York City on April 23,,763,10m+,25,6,1264050,61614,https://i.ytimg.com/vi_webp/1X1tr7ctRUg/maxresdefault.webp,manual,True
mBN0zj4e1ow,The third scream of Lola,,581,5-10m,24,5,923249,44869,https://i.ytimg.com/vi_webp/mBN0zj4e1ow/maxresdefault.webp,manual,True
oj2mZkz-lc0,The Silence of Elevators,,664,10m+,24,4,1008453,40627,https://i.ytimg.com/vi_webp/oj2mZkz-lc0/maxresdefault.webp,manual,True
adh1JDl2mDk,Watching India From Needle Hole,,579,5-10m,31,5,1559030,58725,https://i.ytimg.com/vi_webp/adh1JDl2mDk/maxresdefault.webp,manual,True
pTouc201G3o,Why a new channel?,,601,10m+,18,4,386605,21130,https://i.ytimg.com/vi_webp/pTouc201G3o/maxresdefault.webp,manual,True
ShWyggEYMrM,While my guitar gently weeps,,879,10m+,28,5,443918,29600,https://i.ytimg.com/vi_webp/ShWyggEYMrM/maxresdefault.webp,manual,True
pq9m7AgXZMI,How to catch the mind fish?,,518,5-10m,27,6,218407,12793,https://i.ytimg.com/vi_webp/pq9m7AgXZMI/maxresdefault.webp,manual,True
CgXPnpvrGNM,The fastest way to learn a foreign language: KO-KO Technique,,897,10m+,60,11,6915614,215054,https://i.ytimg.com/vi_webp/CgXPnpvrGNM/maxresdefault.webp,manual,True
V4KlI1pG_HA,13 Project Ideas for Smart Cities,,609,10m+,33,6,543275,22222,https://i.ytimg.com/vi_webp/V4KlI1pG_HA/maxresdefault.webp,manual,True
JWcr4TwcupA,Arrival - Why did they come to this world?,,651,10m+,42,8,1407799,48003,https://i.ytimg.com/vi_webp/JWcr4TwcupA/maxresdefault.webp,manual,True
qqX2jLlqKwI,Newton'un Beşiği,,616,10m+,18,4,795775,36621,https://i.ytimg.com/vi_webp/qqX2jLlqKwI/maxresdefault.webp,manual,True
Es7EfSMiXmU,What do you need to do to be a creative person again? Combine the points!,,642,10m+,73,15,311145,17204,https://i.ytimg.com/vi_webp/Es7EfSMiXmU/maxresdefault.webp,manual,True
AJNDOhrTBsg,Dünyanın en popüler emojisi,,654,10m+,29,6,283051,15792,https://i.ytimg.com/vi_webp/AJNDOhrTBsg/maxresdefault.webp,manual,True
JqumdJdv8yI,Daha iyi öğrenmek için SODTİ tekniği,,647,10m+,41,10,1982914,86145,https://i.ytimg.com/vi_webp/JqumdJdv8yI/maxresdefault.webp,manual,True
4PAPLBTnHFI,The Fear Reflects from Black Mirror - S03E05,,618,10m+,44,7,572756,30377,https://i.ytimg.com/vi_webp/4PAPLBTnHFI/maxresdefault.webp,manual,True
U0cHS6_RxvA,Cinematic 4K Vlog: The Spirit within the Snow,,154,<5m,45,8,84762,5769,https://i.ytimg.com/vi/U0cHS6_RxvA/maxresdefault.jpg,manual,True
O3Xde6lnWqw,Which profession should I choose in future?,,490,5-10m,43,7,2138694,93902,https://i.ytimg.com/vi_webp/O3Xde6lnWqw/maxresdefault.webp,manual,True
uxgqns2CF6k,Dünyanın en eski kehanetler kitabı nasıl okunur?,,739,10m+,49,8,985415,31613,https://i.ytimg.com/vi_webp/uxgqns2CF6k/maxresdefault.webp,manual,True
ZoOTMQQzsJY,2017'de Zinciri Kırma,,543,5-10m,21,3,490265,22411,https://i.ytimg.com/vi_webp/ZoOTMQQzsJY/maxresdefault.webp,manual,True
Fns44jjZ-sk,The new rings are added to the chain in 2016,,296,<5m,44,10,261394,5743,https://i.ytimg.com/vi_webp/Fns44jjZ-sk/maxresdefault.webp,manual,True
Pa1uwQHegSA,Jar of Words,,442,5-10m,12,3,962653,43009,https://i.ytimg.com/vi_webp/Pa1uwQHegSA/maxresdefault.webp,manual,True
ZKpVeaqZ_eA,What is the Relevance of Mandela Effect and Maps?,,547,5-10m,49,9,959881,35095,https://i.ytimg.com/vi_webp/ZKpVeaqZ_eA/maxresdefault.webp,manual,True
C73183abxRc,Do not eat brown sugar to be perfect,,475,5-10m,36,8,784566,34008,https://i.ytimg.com/vi_webp/C73183abxRc/maxresdefault.webp,manual,True
8Ca7jkZzC9o,Daha iyi hissetmek için şu düğmeye basın!,,458,5-10m,41,7,1980983,75547,https://i.ytimg.com/vi_webp/8Ca7jkZzC9o/maxresdefault.webp,manual,True
Fuv59BhKf_Q,The best way to deal with stress (4K),,456,5-10m,37,8,3033514,109690,https://i.ytimg.com/vi_webp/Fuv59BhKf_Q/maxresdefault.webp,manual,True
GL6Qb76-hfc,Faded Blue Point,,391,5-10m,16,3,481647,22126,https://i.ytimg.com/vi_webp/GL6Qb76-hfc/maxresdefault.webp,manual,True
TXaIwtEfFAU,"Kristal Elma'da kimlerle karşılaştım? Ruhi Çenet, Orkun Işıtmak, Murat Abi, Duygu Özaslan - VLOG 19",,942,10m+,99,14,650413,21978,https://i.ytimg.com/vi_webp/TXaIwtEfFAU/maxresdefault.webp,automatic,True
8AxqvEpTOKc,Çadırda son gün - Her son yeni bir başlangıçtır - VLOG 18,,477,5-10m,57,10,93088,3472,https://i.ytimg.com/vi_webp/8AxqvEpTOKc/maxresdefault.webp,manual,True
RdYQdyL6t48,Palyaçolardan neden korkarız?,,483,5-10m,30,4,2003799,59831,https://i.ytimg.com/vi_webp/RdYQdyL6t48/maxresdefault.webp,manual,True
YCVoTANsICM,"Yoga, batık gemi macerası, şişe sanatı, Bozcaada Kalesi ve yıldızlı geceler - VLOG 17",,534,5-10m,85,13,83081,2814,https://i.ytimg.com/vi_webp/YCVoTANsICM/maxresdefault.webp,manual,True
uLFh-gq8gCY,"-12345.Gün #SenKimsin | Who are you? (English, German, Azerbaijani, Arabic, Albanian, Greek Sub)",,202,<5m,96,13,364828,19773,https://i.ytimg.com/vi_webp/uLFh-gq8gCY/maxresdefault.webp,manual,True
0PwLkj07HDY,Dünyanın En Sıra Dışı Müzik Enstrümanları Nasıl Ses Çıkartıyor?,,758,10m+,68,14,658996,20420,https://i.ytimg.com/vi_webp/0PwLkj07HDY/maxresdefault.webp,manual,True
2fBm2iYs2d8,"Geometrik şekillerden cadı, çamurdan eşya, incir yaprağından yemek yapıyoruz - VLOG 16",,725,10m+,86,11,84483,3421,https://i.ytimg.com/vi_webp/2fBm2iYs2d8/maxresdefault.webp,manual,True
4VM8tDd6naU,I'm one of the 12 change ambassadors selected by YouTube #CreatorsforChange,,430,5-10m,75,11,976314,86805,https://i.ytimg.com/vi_webp/4VM8tDd6naU/maxresdefault.webp,manual,True
2qJmx9E7uX8,Kampta Sabah Rutinimiz - Bozcaada'da Bağ Bozumu - VLOG 15,,592,5-10m,57,8,113616,3952,https://i.ytimg.com/vi_webp/2qJmx9E7uX8/maxresdefault.webp,automatic,True
euAVuBxW9iw,Bozcaada'ya Çadır Kampı Kurmaya Gidiyoruz - VLOG 14,,821,10m+,51,7,385521,12528,https://i.ytimg.com/vi_webp/euAVuBxW9iw/maxresdefault.webp,manual,True
3UZJJ5COPGs,Yeni Yayın Dönemi ve İyi Bayramlar,,205,<5m,34,6,46260,2841,https://i.ytimg.com/vi_webp/3UZJJ5COPGs/maxresdefault.webp,manual,True
VE_pbts8qnA,Dünyanın En İlginç Merdiven Tasarımları,,359,5-10m,42,7,543500,16605,https://i.ytimg.com/vi_webp/VE_pbts8qnA/maxresdefault.webp,manual,True
7VLdm-aOkTQ,Jerry Maguire (1996) Yeni Bir Başlangıç - İZLE,,394,5-10m,47,8,160424,4335,https://i.ytimg.com/vi_webp/7VLdm-aOkTQ/maxresdefault.webp,manual,True
6C0ksTO_0pQ,Foucault’yu Sayıklamak - OKU,,234,<5m,28,3,210865,3835,https://i.ytimg.com/vi_webp/6C0ksTO_0pQ/maxresdefault.webp,manual,True
VGuBIOT6uAg,İnsan Kontrollü Dev Robotlar,,339,5-10m,28,4,112644,4559,https://i.ytimg.com/vi_webp/VGuBIOT6uAg/maxresdefault.webp,manual,True
oHC9mKJLEQY,Star Trek Beyond (2016) Star Trek Sonsuzluk - İZLE,,285,<5m,51,9,74201,1869,https://i.ytimg.com/vi_webp/oHC9mKJLEQY/maxresdefault.webp,manual,True
LfWHbFgpS5M,Yusuf ile Züleyha - OKU,,254,<5m,23,4,151672,5257,https://i.ytimg.com/vi_webp/LfWHbFgpS5M/maxresdefault.webp,manual,True
OtiI_iP-ypc,Yıldızlar Arasında 20 Yıl,,280,<5m,25,4,589329,15958,https://i.ytimg.com/vi_webp/OtiI_iP-ypc/maxresdefault.webp,manual,True
_DDeF00hglI,The Jungle Book (2016) Orman Çocuğu - İZLE,,424,5-10m,43,8,85855,2210,https://i.ytimg.com/vi_webp/_DDeF00hglI/maxresdefault.webp,manual,True
YHbyVTkgT0U,Olasılıksız - OKU,,340,5-10m,17,2,415168,15016,https://i.ytimg.com/vi_webp/YHbyVTkgT0U/maxresdefault.webp,manual,True
bH_LtNSnNOE,Why Should We Keep A Note?,,355,5-10m,26,6,646732,26056,https://i.ytimg.com/vi_webp/bH_LtNSnNOE/maxresdefault.webp,manual,True
z4FYRTrL_A4,Sherlock - WATCH,,472,5-10m,16,2,1257858,45159,https://i.ytimg.com/vi_webp/z4FYRTrL_A4/maxresdefault.webp,manual,True
tzqx0ZzeONY,Demirciler Çarşısı Cinayeti - OKU,,346,5-10m,33,4,87216,2217,https://i.ytimg.com/vi_webp/tzqx0ZzeONY/maxresdefault.webp,manual,True
Wf9GncTMjjs,Olimpiyat Sembollerinin İlginç Anlamları,,613,10m+,40,4,422173,12339,https://i.ytimg.com/vi_webp/Wf9GncTMjjs/maxresdefault.webp,manual,True
hwkBI7kftlE,"Me and Earl and the Dying Girl - Ben, Earl ve Ölen Kız - İZLE",,605,10m+,62,14,134553,4895,https://i.ytimg.com/vi_webp/hwkBI7kftlE/maxresdefault.webp,automatic,True
Bz9hG3GZzZU,Uçurtma Avcısı - OKU,,308,5-10m,20,3,244296,8037,https://i.ytimg.com/vi_webp/Bz9hG3GZzZU/maxresdefault.webp,manual,True
0CmccJBVHUI,Çalışırken müzik dinlenir mi?,,425,5-10m,29,4,1141704,53005,https://i.ytimg.com/vi_webp/0CmccJBVHUI/maxresdefault.webp,manual,True
tc6rSVC3QJs,10 Cloverfield Lane - Cloverfield Yolu No: 10 - İZLE,,530,5-10m,53,9,135914,3657,https://i.ytimg.com/vi_webp/tc6rSVC3QJs/maxresdefault.webp,manual,True
44mAmCwk2kA,Sivrisinek Şehirde - OKU,,350,5-10m,24,3,62436,1999,https://i.ytimg.com/vi_webp/44mAmCwk2kA/maxresdefault.webp,manual,True
ZqIIEH7n0L0,Kendi Pokemon Go Oyunumu Tasarladım: #hakikiPokemon,,452,5-10m,51,6,545887,18495,https://i.ytimg.com/vi_webp/ZqIIEH7n0L0/maxresdefault.webp,manual,True
rKnX3VuOPhM,Gattaca - İZLE,,567,5-10m,15,3,264715,10388,https://i.ytimg.com/vi_webp/rKnX3VuOPhM/maxresdefault.webp,automatic,True
SSaPNS7WoA0,Göğü Delen Adam - OKU,,381,5-10m,21,4,70704,2461,https://i.ytimg.com/vi_webp/SSaPNS7WoA0/maxresdefault.webp,manual,True
iBCplZNP9Ek,7 Milyar insan Facebook'a girerse ne olur?,,417,5-10m,42,7,595903,26937,https://i.ytimg.com/vi_webp/iBCplZNP9Ek/maxresdefault.webp,manual,True
nB0Q5v1_kUs,The Night Of - WATCH,,541,5-10m,20,4,241035,9748,https://i.ytimg.com/vi_webp/nB0Q5v1_kUs/maxresdefault.webp,manual,True
N_YiiG5a3XA,Turkey Called the Great Man,,178,<5m,27,5,422355,27657,https://i.ytimg.com/vi_webp/N_YiiG5a3XA/maxresdefault.webp,manual,True
VxNk9RqtkxQ,Mrs. Dalloway - OKU,,227,<5m,19,3,81110,2964,https://i.ytimg.com/vi_webp/VxNk9RqtkxQ/maxresdefault.webp,manual,True
n1oRGDqvC-w,Eiffel Tower's symbolic and interesting story,,373,5-10m,45,6,917129,19550,https://i.ytimg.com/vi_webp/n1oRGDqvC-w/maxresdefault.webp,manual,True
xVAmXGOhnnw,Denemeler - OKU,,296,<5m,15,2,117076,4188,https://i.ytimg.com/vi_webp/xVAmXGOhnnw/maxresdefault.webp,manual,True
gOteZpU1io8,Terör Kurbanları Anısına 14 Filmden 12 Havalimanı Hikayesi,,552,5-10m,58,8,138533,7223,https://i.ytimg.com/vi_webp/gOteZpU1io8/maxresdefault.webp,manual,True
-2BLGQ1Zci8,Her şey hakkında hiçbir şey - OKU,,337,5-10m,33,6,78853,3176,https://i.ytimg.com/vi_webp/-2BLGQ1Zci8/maxresdefault.webp,manual,True
C30IWWJP5uY,Her şey ben yaşarken oldu - OKU,,643,10m+,31,6,66581,2426,https://i.ytimg.com/vi_webp/C30IWWJP5uY/maxresdefault.webp,automatic,True
TrpcaK30_mw,Yapay bir zeka sanatçı olabilir mi?,,576,5-10m,35,6,192118,6988,https://i.ytimg.com/vi_webp/TrpcaK30_mw/maxresdefault.webp,manual,True
QFdiMyC5NBA,Babalar da ağlar - OKU,,249,<5m,22,4,55157,2288,https://i.ytimg.com/vi_webp/QFdiMyC5NBA/maxresdefault.webp,automatic,True
INnAYTwubeo,How Many Tasks Can You Focus at Ance? Importance of Concentration,,443,5-10m,65,11,746901,30646,https://i.ytimg.com/vi_webp/INnAYTwubeo/maxresdefault.webp,manual,True
fOeNdTYP4c4,Gün Olur Asra Bedel - OKU,,296,<5m,25,5,123740,4430,https://i.ytimg.com/vi_webp/fOeNdTYP4c4/maxresdefault.webp,manual,True
XjR4hA2E_BE,Dünyanın en uzun yaşayan canlıları,,529,5-10m,34,5,999465,32120,https://i.ytimg.com/vi_webp/XjR4hA2E_BE/maxresdefault.webp,manual,True
gKcXGgMSHDI,İnsan neyle yaşar? - OKU,,431,5-10m,24,4,212542,7638,https://i.ytimg.com/vi_webp/gKcXGgMSHDI/maxresdefault.webp,manual,True
n2FF_egsBPU,TEDxBahcesehirUniversity Kamera Arkası - VLOG 13,,713,10m+,48,5,60099,1703,https://i.ytimg.com/vi_webp/n2FF_egsBPU/maxresdefault.webp,automatic,True
dNPFjxvYfkc,YouTube Muhabbetleri'nin Kamera Arkası - VLOG 12,,323,5-10m,48,6,91913,2300,https://i.ytimg.com/vi_webp/dNPFjxvYfkc/maxresdefault.webp,automatic,True
eX0uvsbPKyg,100 yıl önceden 2000'li yılların ilginç resimleri - İmkansız tahminler,,454,5-10m,70,9,1451106,37474,https://i.ytimg.com/vi_webp/eX0uvsbPKyg/maxresdefault.webp,manual,True
YuL1p0bzZMU,Böyle buyurdu Zerdüşt - OKU,,340,5-10m,27,4,347558,12619,https://i.ytimg.com/vi_webp/YuL1p0bzZMU/maxresdefault.webp,manual,True
YuljhpMfAkQ,Why Instagram's Logo has changed?,,379,5-10m,33,5,1194277,34917,https://i.ytimg.com/vi_webp/YuljhpMfAkQ/maxresdefault.webp,manual,True
1pBC0lnFbDY,İskambil Kağıtlarının Esrarı - OKU,,225,<5m,34,4,64249,1944,https://i.ytimg.com/vi_webp/1pBC0lnFbDY/maxresdefault.webp,automatic,True
BzKMSfnGquE,Hayatın sanal gerçekliği,,569,5-10m,24,3,223754,6410,https://i.ytimg.com/vi_webp/BzKMSfnGquE/maxresdefault.webp,automatic,True
UcrVUbYA2ZQ,Açlık - OKU,,441,5-10m,11,2,76718,2777,https://i.ytimg.com/vi_webp/UcrVUbYA2ZQ/maxresdefault.webp,manual,True
JHCua49CYxs,Kuantum bilgisayar kullanmaya hazır mısınız?,,488,5-10m,44,5,795876,20736,https://i.ytimg.com/vi_webp/JHCua49CYxs/maxresdefault.webp,manual,True
gXgkX010XO8,Gog - OKU,,278,<5m,9,2,50776,1648,https://i.ytimg.com/vi_webp/gXgkX010XO8/maxresdefault.webp,automatic,True
sXm5UoYzLZU,The Meanings of the Colors in Movies,,622,10m+,36,7,594495,18025,https://i.ytimg.com/vi_webp/sXm5UoYzLZU/maxresdefault.webp,manual,True
gtCZygNFG7E,Aylak Adam - OKU,,242,<5m,16,3,109961,4918,https://i.ytimg.com/vi_webp/gtCZygNFG7E/maxresdefault.webp,manual,True
ax9AZ9s5Mbo,Have a nice sleep - The secrets for a decent sleep,,803,10m+,50,10,2300637,69343,https://i.ytimg.com/vi_webp/ax9AZ9s5Mbo/maxresdefault.webp,manual,True
