id,ocr_text,ocr_word_count,ocr_char_count,has_digits,exclamation_count,question_count,view_count,log_views_per_day
hEum0GELprM,"Prem re Pro Fil delp Clip Source: (no ps) Effect Controls = ada birinci bölüm * MVI_6551.MOV am 00:00: Video Effects PREMIERE PRO EĞİTİMİ > # Fi Motion > Opacity > Time Remapping 5 Black & White yf Gaussian Blur Is > © Blurriness 4 şa ‘© Blur Dimensions Worizontal and e aki ö Repeat Edge Pixels ‘Audio Effects > Volume at! emmeli > Channel Volume = = > Panner 00:00:00:00 Fie ye A 00:00:09:05 7 İİ RR ” <i > » Aa Ak'a » 00:00; » q t Te En birinci bölüm * = ar ine [Perects ee aE) 00:00:00:00 » (00:00 00:00:05:00 00:00:10:00 00:00:15:00 00:00:20:00 00:00:25:00 00:00:30:00 00:00:35:00 00:00: {5 Convolution Kernel Gaussian alur 12 > Bs Audio Effects Bits = Lode 5, © v a i 18 24 20 EO EFEKTLERIN 36 2 7 VID s4 UYGULAMAK VE DEĞİŞTİRMEK —",156,819,1,1,0,23372,1.903426
hFh3JUQ_a5U,SİZ OLSANIZ NE YAPARDINIZ?,5,26,0,0,1,3978500,7.275935
hGXftt8ZHN4,"a SEREFSIZIM yel att BENIM ve ” are AKLIMA ia rı IT “TAE sie İŞTİ! fl BD, se TET N | iy bei I p > eg by vy 3",28,134,1,1,0,2210570,6.68125
hNA685AihMk,ae -f ef OLACAK ŞIMDI?,5,25,0,0,1,1315588,6.959845
hPZ1n7oZYpE,"se. e” i? es"") a) “a dg i BS ATMAK? Sİ A DA MÜZİK YAPMAK |",16,69,0,0,2,2679782,6.771983
hQXLrPlcbeo,"Md inin. eee aa bia ti ts =; i, KIM ULAN* BU",11,52,0,0,0,9573926,8.003045
hSVv6NQ0wH8,TİZ T YAPAY ZEKA PROMETHEUS GE — DÜNYAYI NASIL ELE GEÇİRDİ? MODERN BİR EV,16,80,0,0,1,2127359,6.780419
hWLu9uUrr98,2. y -— Y. 7 A e Vr “7 = i 5B / NE IZ nf ne v ee,16,62,1,0,0,530507,6.49599
hbTXsHZBWdI,\e KN ch m. ne mit © ed ~ YAPAY ZEKA İNSAN ZEKASINI ZIREANIN!,13,70,0,1,0,1724282,6.484831
hd5McEKLJgY,— WV ©U 4 GELEN KUTUSU DEĞİL Zinn KUNUSU NE le”,11,52,1,0,0,90547,5.285305
hlojkr9FIYw,"‘ 02768 (1998 OR2) DÜNYANIN 0.042 AU YAKININDAN GEÇECEK # > (2ANISAN'DA LL DÜNYAYA ASTEROID ie os ÇARPMA OLASILIĞI? a,",18,128,1,0,1,2310447,6.901194
hr1Umhz5q9M,19 SANİYE,3,9,1,0,0,488336,4.980613
hvGpiZlPoIE,"<> ) ) Ta ak it Ca e 0 as “oe a CR 28 Lei a? , ory hk İRİSİ",18,76,1,0,1,147327,7.806472
hvSsTCvMHXs,ee. ıp we ZİNCİRİ KIRMA! WK <2) XS NN NG,12,49,1,1,0,1347247,6.677627
hwkBI7kftlE,"THIS 1S M Nie ARL ¥ IRL | BEN, EARL VE OLEN KIZ - iE",12,58,1,0,0,134553,3.631067
iBCplZNP9Ek,O rig 6 : += ee We) <a Were ag dg. / . *N 7 MİLYAR İNSAN FACEBOOK'A GİRERSE NE OLUR?,20,95,1,0,1,595903,5.093592
iDh0NUGquI0,"Süsle, ye Oe: e (= Kaş BİLSEVDİNİZ ys EB SEVECEGINIZ SI",13,65,0,0,0,3508722,7.258684
iGZ6IJzBQ-w,| / e e. ve WZ dé İLK GÜNDEN ÖNCEKİ SON GÜN,11,48,0,0,0,471905,5.014768
iOE1VwqgO2g,Holl Hallol Hatt Son ss ‘| i Insan if 4 vy) Ee yl Resmi SANATC! VAPAY ZEKA SS COMMON io ie Re HU UGG,23,118,1,1,0,870235,6.392003
iWtQKiNiGvk,"wie Source: MVI_6554.MOV v= PREMIERE PR 0 ECİTİMİ Ç \ Replace With Clip >| v Enable Unlink iye = = u hi = Se =] e = ang Nest 00:00:22:05 Fit a+ 12 = A 00:00:29:17 | 00:00:00:00 12 A, 00: 29:17 Label q ays 4 > at Speed Duration. Fal Remove Effects. Bin: MOV ci bölüm Audio Gain Lo EA Foto Safariprproj\MOV 17 items 00:00:00:00 00:00 00:00:15:0¢ tn: TANI Audio Channels. Gi >< Cc mmm ee 2 eters. | te $ \ a5 Frame Hold. } > Field Options. 18 = - sa > Logo Frame Blend e Size 24 20 36 SADECE VİDEO VEYA SES 42 21 48 ition 4 KANALINI KULLANMAK sis",118,621,1,0,0,23414,1.904954
ijUPxCH_Z4w,| VA \ ai gl m o ii Rei YEN a by eS LI Ss SS ÜR yiz “e”,17,70,0,0,0,565161,6.910809
in2jHEGhX-E,DAVULLAR KİMİN İÇİN ÇALIYOR?,8,28,0,0,1,267377,4.259246
itAO8RXm2ZI,"© 2, 000, 00, ar",4,19,1,0,0,659427,5.450463
j2e46IM6xks,a p ge ee \ OR Dy vin YAPAY GUNES AB0,10,44,1,0,0,816593,6.413366
j58zcYd1BM4,Nie ça > | ‘ft GU > VERİLERİN GÜCÜNÜ GÜSTEREN EN İYİ 5 am,14,66,1,0,0,683627,5.906341
jK_6BA18w8o,"¢ W Premiere P o. File dil nce He Source: MOV Effect Controls = eT Met (ho clip selected) ce ‘Output PREMIERE PRO EĞİTİMİ Source Sealing: Scale To Fit Match Sequence Settings Format: ZER Preset: Castor b ğı Comments: Output Name: birini bölüp V.Expor Video V Export Audio > Summary Output: /Volume...2-06-25 Foto Safari/PP/birinci bölüm-mp4 1920x1080, 25 fps, Progressive VER, 2 pass, Target 4.50 Mbps, Max 5.40 Mbps. we A. 00:01:01:19 ‘AAC, 160 kbps, 48 kz, Stereo ‘Source:Sequence, birinci bölüm. 1920x1080 (1.0), 25 fps, Progressive, 00:01:01:19) 48000 Hz, Stereo +¢.00:00:00:00 ee Mi Project: Foto Safari © ters Video Audio ultiplexe Foto Safari.prpro} 00:01:00:00 Basic Video Settings 2 Name X [abe Width: 1920 zi a) a8 24 0 36 is MONTAJLANMIŞ GÖRÜNTÜLERİN * 2 F 41 54 IŞARIYA AKTARIMI 55 — =",151,867,1,0,0,91347,3.148986
jO0OtYgbOI0,MI a e M4 SO — İği SANATÇI MIKROFONU * RADIO NİSH PROGRAM KAY —>—,14,71,1,0,0,16584,1.660538
jW-kdWUVgV0,". » İli JE ez — | a7 ant EĞİ KN > \ A, PA e a ~ a il JAP ON NVA'DAN MİSAFİRİN VARI",22,99,1,0,0,367455,4.7836
jXVm90e5k6Y,12128 YILININ ML” DU YURUSU ¢ a — —— N,7,44,1,0,0,761639,7.441256
jXbEfrP3aC0,Van a /55 e an d AY OLABİLİR,10,32,1,0,0,836581,6.760941
jYWyiXjBAqw,V . > [f ay (b | ge / Pini 7,7,35,1,0,0,1507761,7.202232
j_MGZKgf3ts,—— —~ CEP TELEFO NUYLA VİDEO Ç EKİM TEKNİKLERİ,10,50,0,0,0,722872,5.889861
jfCk_9sdXds,Ni e vg Be gü > > ee Ys “ ae ca hw e Me gy >“ yi a e (9 AYDA YENİ BİR SEN,22,88,1,0,0,795333,7.192007
joZvGqg0K_U,—— —. — | | 9 || Fe } aw ¥ G eM KENDİNİ İMHA EDEN 8. 000. 000 TL'LİK TABLO,16,83,1,0,0,2637108,6.825259
jtVpPDqNuS8,">», (( =) Wi ay) YAN 1 VW; O EZ © Al ‘@ NEZ © N= > >) 4) 4) WH 7 o a NS ei N Pang: DY” j 0 = yy ie aid Wy IMA j Whi &y, We SS yy, Birla | aBakma of iy Wi BE",40,201,1,0,0,589227,6.276334
k2QgPzi3dPc,ayi LAR yx * a dl Nal SANE d a“,9,37,0,0,0,843727,6.875828
k57MatNuv4U,4 Şaş b “BIKE NEDEN Si HAH DEİLDİR,10,37,1,0,0,872295,5.993841
k6ysbGas2Ew,a BEVIN OKUMAK A An tn İMA ee ay,10,35,0,0,0,457429,5.945089
kCYMOhweZZI,> | BUNDAN “DAHA DEĞERLİ BIR GİRİŞİ Al /A,9,46,0,0,0,482200,5.827138
kJhmz-nM-cQ,"maş m ii ni 8B PACK. | : ~~ a"" | BARROR, Ge # KARA AYNANIN İÇİNDE Mİ YOKSA DIŞINDA MI YAŞIYORUZ?",19,107,1,0,1,1180989,5.930319
kKqpiFir8ug,"| bia TE ik y Jae “wh ys C7) ""a ‘dl / IL oya TASA RIMI VE a",16,72,1,0,0,300067,5.248062
kMCyfPLqTjY,A GOOGL EN Ti ÜRPERTİ —. DUPLE i m İNSAN TROLLEYEN 'RO'BOTLAR,12,70,0,0,0,546771,5.202965
kQz6m1Ymaao,aA vi .. vi İm H qa] 11g DCEILLU JUL YILDIZI NE ZAMAN PATLAYACAK: ?,14,76,1,0,1,1943483,6.70762
kVgyKz4hYcY,"\- i GS, Ly. x UN e x EYNIN i NDA , ER KAG Y KY f",15,61,0,0,0,455339,8.328559
kWYlB5ktwzQ,EN LE & 77 B Sx | Nİ A H & 077 y [SI ik,12,50,1,0,0,948114,6.322706
kaaDdK55Eiw,im 4b 4 9 A) i WSs (ei AŞ Turan BZ Z| ie ZA ANI FON AN V/! LİU >.,20,81,1,1,0,2007106,7.664668
kbDEojkAt9c,BU KELİME il Ok ZN 8 DUYAĞAKSIN we rm 8. Va YENİ INTERNET = 4 nail E HOE,18,85,1,0,0,2584899,7.272574
khCs36vYbQM,AN it seid < 4 GE I mans Sİ BİZLIE,10,40,1,0,0,629215,5.76906
kk6aCzx3kZs,ne EN EE Mi Mi Mi Ur ME NN NN m BREESE NN Mag - I NN NN MN N Mum m SG | MN NN NN Ss M EN NN MN N MN NN NN MN MS m m KAFE DUVARI İLLÜZYONU,42,149,0,0,0,536123,5.234005
kpulBzumuKI,"Faz =O GRENMEVI =... “NS pm “ÜGRENMEK _ a... İng GN Bağ, A EN GÜZEL YAZ AKTİVİTESİ",19,92,0,0,0,738458,5.520687
kwxskU5V8VM,"& Premier Pro, File Proje Clip, nc don Help J ‘Source: MVIL6533.MOV Tw) | Ee ols ma et PREMIERE PRO EĞİTİMİ bi = NS 00:00:17:11 Bk ti TA 00:00:17:12| 00:00:00:00 Fit = ie A 00:00:00:00 | | m 6/9 = = v e ği > oF = E m + q t te <i > » oF ee e e + = birinci bölüm = Bin: MOV = sen info as ae » PA Foto Safari.prproj\ MOV 17 tems 00:00:00:00 00:00 00:00:30:00 (00:01:00:00 00:01:30:00 (00:02:00:00 [oF tn: [All ——— = * le m 22 PLERİ KAYNAK 08 KLİ PANELİNDE İNCELEMEK",114,536,1,0,0,45430,2.492935
lBZcUlD08B0,MATEMATİĞİN + YAS 10 iz ln 19230,8,37,1,0,0,480346,6.598989
lIvOVGdm7sk,a m pe * ‘ A ga GIS! BE VİN HAN NGİSİ EVRE N?,14,54,0,1,1,718106,5.933215
lNqC5_aVAXo,"= Dünyanın Konuştuğu Teknoloji / P KI e ~~ ~~ ae = Py GRİ ai = sl ali =e on ee, Se mke on) eye. Mİ yl” ye ar hee “aa > m. a",27,148,0,0,0,883597,7.265967
lV2koa9-1dk,— — YAPAY ZEKA KULLAN MADAN 1 Bİ vw DU A! A Da -— wi In 14818 m |,15,78,1,1,0,338572,8.158068
lfrn5t12ryc,"Q mien TÜM SULARI, > BİR MİSKETE SIĞAR Mi",10,44,0,0,0,917576,6.147367
lgN6dTJvCvA,= ~ S2 MAVİ DÜNYANIN EN YALNIZ YARATIĞI,6,42,1,0,0,1403193,6.173589
lyRVU3rzoTU,"ez = | mi m. | — ad ‘ we, (i <> all mmm le AN DANS EDEN B Pa © U ROBOTLAR if '",17,93,0,0,0,749844,5.902326
m-wBrexzxns,9 MARTI JONATHAN LIVINGSTON AC ~~ RICHARD BACH,7,49,1,0,0,125336,3.532787
m1xr6ngPiBU,NEDEN KİMSE BU DİZİYİ mağ ŞR ii Unt Er V Ve i a ?,16,57,0,0,1,2865155,6.953011
mBN0zj4e1ow,ae Ww LOLA'NIN ÜÇÜNCÜ ÇIĞLIĞI,5,31,0,0,0,923249,5.603997
mMH8yaEwL44,ERMİ EA “İTİNA a — = 000 KİTAP HEDİYE!,11,42,1,1,0,2019316,6.772682
mUEkPoMMsMc,G G e HİBRİT DÜŞÜNEBİLİYOR MUSUNUZ?,10,38,0,0,1,1535547,6.223812
meRNpiyORVs,1 yemin 10 ıı Ip ev / 9 vi e Mi (/ BİLİM İNSANL ARI ZAMANI GERİYE ALDI MEP,21,87,1,0,0,2504261,6.828777
moxSOtTPYQA,a 2,2,4,1,0,0,166563,3.785593
mpMUBJL01Hw,"= Yİ 4 “DEADPOOL mini ye) ts # La > Ns iv oS ee wis y \ = > oH E ha İ wy > k (ae BS Oe” # wD AK AHLAT AĞACI ANNIHILATION as eN fu re, b si İY üm 2018'DE İZLEDİĞİM EN İYİ 18 FİLM sanana euitocs, iğ İ xi B Thy Bira BOK a E> & i pe) 2 —n 9, Ss Kİ a 4 LEAVE Race THOT ( 6) ( fii Wcnenaues2 | J lam",75,359,1,0,0,1941632,6.545605
mq_SfrOddcM,"« Premiere Pro File Project Clip nce, Aarkel Title Window Help 5 res 53) Effect Controls = i E (no clip selected) PREMIERE PRO EĞİTİMİ 90:00:00:00 Fie pi = A. 00:00:00:00 Undock Panel Undock Frame a EE 22222222 Close Panel 9 00:00:00:00 Close Frame v q i ye <i > » oF Pd Maximize Frame 7 = Project: Foto Safari = Foto Safa Pro} 17 of 24 items se New Bin 38/ in: al 00:00 00:00:15:00 00:00:30:00 (00:00:45:00 00:01:00:00 00:01:15:00 (00:01:30:00 00:01:45:00 ( Delete Name A [Label | Frame Rate ap 2 8 24 0 LU OLARAK 36 42 5 TOP 54 GEÇİŞ EFEKTİ UYGULAMAK EE — NN",132,633,1,0,0,26037,1.996032
mr6gjd73px4,"ay \ we H, Ce a SS it = A a — ~ >> Ny",10,49,0,0,0,420814,5.721217
mtV_bV3Cc1g,mi | 1 AN fi! NA ESAN,6,27,1,1,0,394976,7.444747
mvfAF7RW3BI,(5 li Mae — 7 a | | —s İS e e) e ¥ Y ni Sa ik he fi EK IRON MAN MN GERL m. İh,25,98,1,0,0,908225,6.050247
n0NkWKCbvpI,Yl AL ¢ diy =. a | eer Ü ERMIS ERMİŞ HALİL CIBRAN i,13,61,0,0,0,90549,3.18561
n1kuBmHuKJI,"ZA, K) % \e 4 ie ie oe UW? 40 a NASA'DA 1 HAFTA",13,58,1,0,1,3783958,7.259401
n1oRGDqvC-w,"“a a BR +? aX “6 xX bi ) of V b N . 4 ee VS 7, 14 BH at = EYFEL KULESİNİN SEMBOLİK VE İLGİN İKAYESİ CH",31,124,1,0,1,917129,5.518828
n1ybNDk9NUo,p | N di,3,9,0,0,0,320607,5.349709
n2FF_egsBPU,"-— » gi gi —. . öy © —-_ | «— \, o 8 \ a M — ‘ N -",9,64,1,0,0,60099,2.839295
n4LCbWCshdw,e° a ot pete ay thin S NEL ORGUNUZ? |,9,43,0,0,1,2337907,8.355084
nB0Q5v1_kUs,a pan ee | i iğ A WHAT HAPPENED I NIGHT OF af # ji i w 4 THE NIGHT OF (2016) - IZLE,21,97,1,0,0,241035,4.196914
nCbLpangfo4,a gas - if > — ör... ee eee Sa q. — Sea 2010 İZLEDİM EN IVES FİLM,17,74,1,0,0,2326329,6.866845
nCca8UjfPPw,NR \ ~ = = ~o,2,17,0,0,0,421380,6.433751
nMiHF0t7RSU,EM ? ml \\4 la ( ud yu me A VD ge” Se oie,12,51,1,0,1,1979489,6.841191
nODG680lAFs,STEFAN ZWEIG SATRANÇ WN « b 4 SATRANÇ STEFAN ZWEIG,9,55,1,0,0,444074,4.747834
nWNn4O78hn4,7S iJ 7) 44 MNLEER FUZELER VE TOMBUL PARMAKLAR,9,50,1,0,0,1971170,6.44598
nZqaCrwOMxM,My m pil yi ~ a ~ A \e MI Lİ,9,37,0,0,0,886958,6.653683
nnyjrnhlYcc,Premiere Fil di equenc tl He nci bölü Effect Controls (Go clip selected) PREMIERE PRO EĞİTİMİ = 00:00:00:00 Fie we A 00:00:24:22 La a 4 00:00:00:00 v q i te <a > > oF ES Wes) Bin: MP3 = Birinci bölüm > Ea Foto Safari rojiMP3 Z items 00:00:00:00 a: (Al 00:04 (00:00:05:00 (00:00:10:00 (00:00:15:0¢ ges 9 1 Es pis sa 12 > Logo 15 lili sa > Video 2 18 e ¥ Video 1 Muzik.mp3 3:31752 ‘Seslendirme.m4a_ 24:29988 21 24 AL os Aktüel 27 Anlatict lendirmeimdal Volume:Le 1 ER ii — eye — — — — 33 pt — semer $+ 36 29 42 45 VE MÜZİK SEVİYESİNİ 48 sı 95 SES Es ZAMAN ÇİZGİSİNDE AYARLAMAK 55,138,658,1,0,0,68644,2.877341
nuhFskuxygY,"XA ge OA ¥ 70h / Ol NO: Ry. Gc ae AJ\ ARL, ED if by: Cae is ee ida eee —",19,92,1,0,0,693532,6.39591
nw1CukUm7pY,BEM Peri aa ZE ç —,5,20,0,0,0,911961,6.342989
nxfncjYbkCU,İçimizdeki Şeytan © # ~~ İLİMİZDEKİ SEYTAN SABAHATTİN ALİ,11,62,0,0,0,219934,4.055487
o5BG9pTNuSI,ae ELON MUSK TWITTER | NEDEN ALDI?,6,35,0,0,1,1916181,7.104022
o7NhJiu1nCA,/ LN Gi Nev GALAKSIMIZIN MERKEZİNDE NE VAR? Son yılların en önemli basın toplantısı GANLI YAYIN KAYDI,17,106,0,0,1,608228,5.967786
oB2u8dbYQLI,10° oe <i laa İV Mİ GARİP KUARK < 4 g were R KUŞAĞI x {fi EN BÜYÜK VE EN KÜ ™~ . - #,22,100,1,0,0,4248166,7.219709
oBXYc8ZYafI,HİÇ D cS Se EUAVU YAŞADIN MI? a © 48 G x Gxt &. EA,14,61,1,0,1,2217186,7.370297
oBlVL9Jj7Do,AYAKKABİ - BAGCIGI.<- A LAL Nİ,5,35,0,0,0,1848077,6.602975
oC1aqpZ1TGM,—> a TT ME > > a HEVDEKAL | i A Ses a = = i | ii = q ın,13,70,0,0,0,987910,6.046954
oHC9mKJLEQY,"R bf Gi esse 4 STAR hs : ; BEYAN dili, STAR TREK ma (2016) STAR TREK SONSUZLUK - İZLE",18,94,1,0,0,74201,3.062685
oMyAtjwlags,Seg se DÜNYANIN EN Ah We Pig me | TEHLİKELİ TIRMANIŞI ay ‘t Li İli,16,78,0,0,0,4375887,7.381285
oN9fUk6pU3g,nı HE BÜYÜK SÜPERU KANI VEL “SIU ml CrANE BATI IRSA 1109 : iv Sr EEE,15,78,1,0,0,985596,6.282637
oN_8J6W8iJE,‘2 Uy İm,4,10,1,0,0,5717274,7.718741
oNmXH2uN0Do,HER GÜN 10 DAKİKA KİTAP OVAL,8,29,1,0,0,1312210,5.824275
oT6wq5Y9lcg,f y AA y > AÇIK KAYNAKLI F VLER EVİNİZİ İNTERNETTEN İNDİRMEK İSTER MİSİNİZ?,22,82,0,0,1,124826,3.487308
oYY2akKP2-0,i | OP Gir || hi İLE 4 a2 “Kii b TE # 74 UNABOMBER om *,14,66,1,0,0,1454280,7.191352
oZtkK7Nvcw8,2019 NOBEL FIZIK ODULLERI KIME VE NEDEN VERİLDİ? a Tel * Je e) A WKS << Xe XO WY mağ UK aa,21,105,1,0,1,1203399,6.177493
ofOeoyg4Pfs,"= SU NK UNIVERSE (fe ec) ass i. wf —_ = gn 0. ye ği * es WY. Ye [ all, RU ila eN",20,99,1,0,0,434107,6.685187
oj2mZkz-lc0,"(© > > (, ; gi > | a iy ASANSORLERIN SESSİZLİĞİ |",7,57,0,0,0,1008453,5.689918
ooGRJ0aUj4g,"G PremierePro File Edit Project Clip Sequence Marker Title iel Source: Müzikmp3 >) | ct Control oP PREMIERE PRO EĞİTİMİ 00:06:03 Bo \ 00:02:50:08 00:00:00:00 Fit = ip ¥ %_00:00:00:00 . 2 İM q t qe <i LI > oF = = e co} + v q t te <i > > af ee ani + = = = Project: Foto Safari © s as a = birinci bolum » bo Foto Safari prpro} 6 tems 00:00:00:00 as tn: TAN = 00:00, (00:00:05:00 (00:00:10:00 (00:00:15:0¢ Name A sevk [Label [Frame Rate tk > Be bölümler Lİ > en @B > Logo | E24 30 Eas VE MUZIK 93 SES > Za DOSYALARIYLA ÇALIŞMAK 55",116,606,1,0,0,24101,1.929622
osqXCKxXQS0,| as \\ | ma iğ «ik FOKETTE MEYDAN OKUDU,7,45,0,0,0,1131809,6.326805
p7yN5vm0rK8,( . - SHERLOCK'UN HAFIZA SARAY NASIL YAPILIR? MEKAN METODU,7,61,0,0,1,2776035,6.746389
p9C1RGpOwVA,zn ZANILIR? a ~ a7 3,5,25,1,0,1,2733247,7.099592
pB_WHLWRB98,1618 VER FORGE YENİ BİR VIZ” : DOĞUYOR! — 3,9,47,1,1,0,359422,6.064754
pQxgqESeGtI,> DÜNYANIN = İLKGERÇEK > BİLİM İNSANI KİMDİR?,11,49,0,0,1,863657,5.805607
pSNiLnHN4bw,0. © = eği ie A w e * | ELEFONUMDA NE VAR?,9,51,1,0,1,1914641,6.624483
pTouc201G3o,SAM 4 li — = ev a i= NEDEN YENI BIR KANAL?,10,48,1,0,1,386605,4.732521
pUUoRExmU1E,"AYA DON > e vg AN, çi diy sy a= ba oe 7 om N | yi ae X alimi m — AE ei za aA, Paint oe = “eo: ee - 7a oe Ss e di >> he =u",34,157,1,0,0,1844181,7.146948
pVp2oDeX8gI,> güni) Mh: | 2 pay = HOUR ANI HALF EXPERIENCE. HAPPINE: Ay DULUUU İKİ 1 TARAFINDAN GEKILEN BELGESEL % Z,18,118,1,0,0,715644,5.777427
pZTreTu_HFc,— bae —< — ŞEN. * — aa “ ehh TES | Se a Bn iden,9,55,0,0,0,879552,6.378985
phkBhzsDidw,EDE >. ağ pa ie REN ii ae San,8,34,0,0,0,811932,6.738304
pq9m7AgXZMI,"iz a A"" ei di Sen ge e ya —-s i . = (OR ee = = FIKIR BALIGI NASIL YA KALANI R?",19,95,0,0,1,218407,4.16423
ptDKt8JqERo,e m Aa Sa ee —— ae ki \\ Si EN im Seken gezi Cher ca EB HO 5 NUMARALI | 500 YILLIK DENEY,21,101,1,0,0,1474597,6.287128
qBuQzBwXqUI,= UZAY ARAĞINDA URKGE MESAJLAR Bay Or Ay re Se ere ws 4 AN vE a,15,75,1,0,0,608081,5.835498
qFEJlKs79uc,aX ce ON phage / e —— * . @s an ae — Dy = a BU SAAT 10.000 YIL GALIŞACAKI,16,86,1,0,0,1135585,5.969652
qKkJNIm7A5w,"remi ro Fi Edit Proj Clip. Sequence Markar. Title. Mündow,. Help. —n ‘Source: MVIL6555.MOV |1¥/)> . PREMIERE PRO EĞİTİMİ Dy ie ği fe | il len ges,"" Hi i € (i | 74 ie! 00:00:08:18 Fit a) te) Bk Ea ¥ _ 00:00:07:16 00:00:03:04 Fit = ie A 00:00:03:05 ha e <i > oF = m v q t qe <i > » oF eee = = = Bin: MOV = 20 3 Foto Safari prproj\ MOV 17 ems (00:00:05:00 (00:00:06:00 00:01 Lr tn: TAN (00:00 00:00:01:00 00:00:02:00 _00:00:03:00 CED >. = 12 18 24 = a6 KLİPLERİN EN JBAŞNA Vibes 42 11 s4 “EN SONUNA İLERLEMEK 55 lick in empty space and drag to marquee select. Use Shift, Opt, and Cmd for other options.",143,673,1,1,0,37339,2.314555
qL4OydeNzFE,DÜNYANIN EN DERİN A NOKTASINDA NE VAR? vw MARIANA TRENCH Nee! eeee ~10.9 KM,16,82,1,1,1,4646599,7.476333
qS6DnUBltSA,ah NR ae (00) (WIAGONLU “iE SNOW ia CHU Pi aes wh SN o il te ass | cag HEF di \V gh Ja he af | Ni a ee a GEEK ae,31,139,1,0,0,2260237,6.906652
q_XSTEZWIrA,SATÜRN'ÜN HALKALARI AN e* ww» NEDEN 2) KAYBOLUYOR?,8,57,1,0,1,2123148,6.633424
qfzNQAgfsZA,Nİ DÜNYANIN İLK Made in gir TASARLANMIŞ DOGDU! BEBEKLERİ,10,61,0,1,0,3186143,7.051478
qgkeWRjdPas,Ye ONUNU gkOURSI,3,18,0,0,0,2021852,6.65985
qjCU1gsbElc,a? 9. o ae ALISOZCAW (AS OLU a Yy o *. Al,11,48,1,0,1,157603,3.715326
qji-iQHeaRA,rit I! SUPE GÜÇ Vi,5,18,0,1,0,1827705,7.862178
qkswPEQJtEY,f İNGİLİZCE'Yİ ARNOLD SCHWARZENEGGER DEN ÖĞRENMEK,9,50,0,0,0,884171,5.61335
qmgpLn8qAXg,", 2019'A . INEDER EN sti BU am VIDEOYU IZLE!",8,49,1,1,0,1792289,6.466763
qqX2jLlqKwI,— EE ? || GOS 8 \ —— e NE WT ON'UN BEŞİĞİ,9,50,1,0,1,795775,5.437793
qyDHtGuMLOk,2 —— ———ş—ş—ğ Source: MVI_6537.MOV Tr PREMIERE PRO EĞİTİMİ Kıpple Del me Replace With Clip v Enable Unlink riya < Nest i 00:00:06:09 Ft = o B* 2 A 00:00:02:00 | 00:00:08:19 Fit Label }0:00:18:22 Speed/Duration. Remove Effects.. v q t ve <a > af q t ays Audio Gain. Audio Channels... Bin: MOV birinci bölüm > 17 ems Frame Hold... Ea Foto Safariprproj\MOV 00:00:08:19 00:00 00:00:05:00 İP in: All Field Options... > ra. mr amma ama ele vu Frame Blend 12 Scale to Frame Size 18 Adjustment Layer 24 Rename... 30 PLERİ ZAMAN Make Subclip... 36 Reveal in Project 42 7 KLİ dit Original 48 In Adobe Audition With After Effects Composition s4 ÇİZGİSİNDEN KALDIRMAK sis,140,731,1,0,0,23140,1.894944
r-AkMPntoHE,Lips | Of ey = yg PARS fa PARÇA ES Vs = SS,10,50,0,0,0,1229741,6.706989
r2dQgdktUJg,v yl — y ve Bu videonun senaryosunu ben yazmadım!,9,55,0,1,0,1909289,6.769453
rCstA_qbqmM,"Ze Jax a a>, a, AR ev Mi dd ts. om 204 sme, —— NE su MARS TA AŞAN İZLE İZLERİ?",22,91,1,0,1,696131,7.618974
rHFpfR6kZT0,= Se — 2 w 4 D e 7 HAR va al | BZ [| | ET L i oN ais >”,16,74,1,0,0,1618470,7.802135
rHYpsU8tB2U,KUBRA se 4 Ka@ > SEN FRKLSI,6,31,1,0,0,984933,6.960731
rKnX3VuOPhM,"= Ry, GATTACA > O GENE FOR THE HUMAN SP GATTACA (19971- IZLE",11,64,1,0,0,264715,4.290888
rKp31auTsEg,"a g, Fs im = ad fi 4 pai Atal STONEHENGE TAŞLARININ SIRRI GOZULDU!",13,77,1,1,0,1797793,6.706173
rPfu4RgRIAY,Sp > > İNSANLIK TARİHİ BİR KİTABA SIĞSAYDI...,10,48,0,0,0,1163023,6.293765
rUk9zWkiBJk,ke > gL © ad ayy fy Lag cor BAT Ul hd TAVSİYELE,12,56,0,0,0,528942,5.609287
rX2Cl0SvJP8,"KAG PARALIK: 9 ADAMIM? ? İNSAN HAYATINA VE > ,",8,50,1,0,2,1705934,6.631812
rXu47vgvID8,e BRUCE LEE'DEN ÖZGÜVEN KONUSUNDA NE ÖĞRENEBİLİRİZ?,10,52,0,0,1,1795757,6.298679
rjjoJIRdG1k,"> "" “uA: a na Sar eoyu: nokta.",6,35,0,0,0,224380,4.101104
rleMK7fPXOQ,Sou VEE yi PREMİERE PRO EGİTİMİ =) O e 2 > = - Ss 00:00:03:22 Fit =] (e) B+ we A 00:00:01:23 00:00:07:02 Fit = we A 00:00:18:17 a OR <i » = 5 = 9 <i > » Aa ka q t qe af + q t qe af + Bin: MOV =| i ser Info Effect irinci bölüm > = = = = PA Foto Safari prproj\ MOV 17 tems m tn: TAN 00:00:07:02 00:00 (00:00:05:00 (00:00:10:00 (00:00:15: le vu [uve 16546 MOV [VJ Opacity:Opacit EO VE SES fal 19 VID KANALLARINI KULLANMAK 55,105,486,1,0,0,27532,2.044457
