id,title,upload_date,caption_source,duration_seconds,word_count,sentence_count,words_per_sentence,syllables_per_word,atesman_readability,readability_label,msttr_500,question_marks_per_1k,exclamation_marks_per_1k,profanity_per_1k,intro_word_count,intro_question_marks,intro_hook_type,intro_curiosity_per_1k,outro_word_count,outro_cta_per_1k,view_count,log_views_per_day,curiosity_per_1k,uncertainty_per_1k,analogy_per_1k,emphasis_per_1k,story_per_1k,direct_address_per_1k,first_person_per_1k,call_to_action_per_1k
bf0G7v0NE68,İmkansızın Şarkısı - OKU,20160226,automatic,394,693,1,693.0,2.619048,0.0,çok_zor,0.735466,0.0,0.0,0.0,155,0,surprising_claim,0.0,143,13.986014,90652,3.206046,1.443001,0.0,10.10101,12.987013,5.772006,17.316017,28.860029,11.544012
BGvWVRT5pPY,Kyoto'da Japon atıştırmalıklarını tadıyoruz - VLOG 5,20160227,manual,672,707,90,7.855556,2.374823,82.9135,kolay,0.663995,49.50495,1.414427,0.0,83,0,surprising_claim,0.0,36,0.0,422130,4.712257,16.973126,1.414427,7.072136,4.243281,2.828854,31.117397,33.946252,12.729844
D6hB82zC1PQ,Japonya Hakkında İlginç Bilgiler,20160228,manual,395,632,71,8.901408,2.65981,68.7345,orta,0.836333,0.0,0.0,0.0,174,0,surprising_claim,5.747126,96,41.666667,1276967,5.813415,3.164557,3.164557,6.329114,1.582278,3.164557,4.746835,1.582278,6.329114
8ZKt5U3v-9I,"Kyoto tapınakları, Nagoya Üniversitesi'nde deprem araştırmaları - VLOG 6",20160303,manual,508,521,67,7.776119,2.637236,72.5784,kolay,0.861,9.596929,0.0,0.0,96,1,question,0.0,114,0.0,157398,3.741996,5.758157,1.919386,5.758157,7.677543,5.758157,7.677543,23.03263,1.919386
GPVNITEDK3w,İstanbul bir masaldı - OKU,20160304,automatic,191,259,1,259.0,2.664093,0.0,çok_zor,0.737452,0.0,0.0,0.0,137,0,story,0.0,116,34.482759,32007,2.238218,0.0,3.861004,7.722008,7.722008,3.861004,3.861004,30.888031,27.027027
xysXdujMWVI,Çok gezen ne bilir?,20160306,manual,503,674,72,9.361111,2.554896,71.7495,kolay,0.70569,16.320475,1.48368,0.0,157,4,question,0.0,120,0.0,451847,4.781771,2.967359,0.0,8.902077,7.418398,7.418398,23.738872,10.385757,5.934718
zvBNYCVe9nc,Japon evinde kalıyoruz - VLOG 7,20160307,automatic,714,970,143,6.783217,2.498969,80.7247,kolay,0.684298,13.402062,0.0,0.0,101,1,question,9.90099,122,16.393443,484067,4.850353,1.030928,2.061856,4.123711,6.185567,9.278351,21.649485,23.71134,13.402062
JECMFu33Ebc,Yanartaş - OKU,20160310,manual,265,457,51,8.960784,2.68709,67.4835,orta,0.726477,10.940919,0.0,0.0,139,4,question,28.776978,170,17.647059,34154,2.297829,10.940919,0.0,4.376368,6.564551,17.50547,24.070022,30.634573,13.129103
BNiLoPcYMVI,3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706,20160313,manual,791,1103,116,9.508621,2.514053,73.0054,kolay,0.713275,12.692656,3.626473,0.0,103,1,question,0.0,165,24.242424,4516278,7.078133,3.626473,1.813237,4.533092,1.813237,4.533092,16.31913,12.692656,6.346328
VVjd9FtvtZU,Pi Günü - Pi Sanatı,20160314,manual,334,590,59,10.0,2.476271,73.2408,kolay,0.755111,13.559322,1.694915,0.0,175,1,question,5.714286,152,0.0,477083,4.837755,11.864407,1.694915,11.864407,5.084746,5.084746,15.254237,3.389831,1.694915
aAAQ8SLJ-AU,Biz esir düştük - OKU,20160318,automatic,536,900,1,900.0,2.638889,0.0,çok_zor,0.796,0.0,0.0,0.0,168,0,surprising_claim,5.952381,156,0.0,39550,2.432627,6.666667,1.111111,5.555556,3.333333,10.0,0.0,18.888889,2.222222
Bf5Ra6YzoAA,Takım olan Mikrorobotlar,20160320,manual,449,635,139,4.568345,2.792126,74.728,kolay,0.712481,12.598425,0.0,0.0,152,4,question,13.157895,107,0.0,191757,3.939561,9.448819,4.724409,18.897638,4.724409,1.574803,7.874016,14.173228,1.574803
vbEpsS7mk3g,"Ego, Hayatın Kaynağı, Manası ve Haysiyeti - OKU",20160324,automatic,262,441,41,10.756098,2.689342,62.7073,orta,0.743764,4.535147,0.0,0.0,134,1,question,0.0,166,18.072289,102017,3.326456,2.267574,2.267574,15.873016,2.267574,2.267574,11.337868,24.943311,6.802721
sUr8_xT-4AQ,Ayabe'de Japon köyü turu - VLOG 8,20160325,automatic,1136,1538,336,4.577381,2.293888,94.7211,çok_kolay,0.705763,23.407022,0.0,0.0,85,1,question,11.764706,166,6.024096,221856,4.084011,8.452536,8.452536,4.551365,3.250975,6.501951,16.905072,40.312094,9.752926
eHi0Vz6whNM,Kumanda kimde?,20160327,manual,460,619,61,10.147541,2.723748,62.9133,orta,0.79858,16.155089,3.231018,6.462036,67,2,question,0.0,97,0.0,273072,4.289073,0.0,4.846527,8.077544,6.462036,1.615509,17.770598,30.694669,12.924071
J5dvyUycR3s,Mantıku't-Tayr - OKU,20160331,automatic,275,351,1,351.0,2.319088,0.0,çok_zor,0.740741,0.0,0.0,0.0,141,0,surprising_claim,0.0,121,0.0,87985,3.185963,0.0,0.0,8.547009,8.547009,14.245014,5.698006,0.0,2.849003
_oLx7iP-G4o,Osaka'da kapsül otelde kalıyoruz - VLOG 9,20160401,automatic,508,487,1,487.0,2.328542,0.0,çok_zor,0.646817,0.0,0.0,0.0,71,0,statement,0.0,77,0.0,225576,4.102175,2.053388,2.053388,10.26694,20.533881,0.0,16.427105,45.174538,10.26694
vivmNq-Znfs,#40sabahErkenKalk,20160403,manual,481,761,71,10.71831,2.423127,73.5011,kolay,0.702648,11.826544,7.884363,0.0,116,4,question,8.62069,111,36.036036,2211192,6.37037,2.628121,1.31406,2.628121,1.31406,2.628121,24.967148,17.082786,14.454665
4GD7fptG1TI,Momo - OKU,20160407,automatic,383,553,1,553.0,2.683544,0.0,çok_zor,0.848698,0.0,0.0,0.0,139,0,surprising_claim,0.0,142,35.211268,152472,3.719941,1.808318,0.0,10.84991,0.0,1.808318,19.891501,19.891501,9.041591
OdgyYhCn0O0,Beni uçabildiğine inandır Superman ya da Batman!,20160410,manual,475,837,25,33.48,2.643967,5.2208,çok_zor,0.710018,16.726404,9.557945,0.0,160,2,question,6.25,154,12.987013,427971,4.737077,4.778973,2.389486,8.363202,5.973716,14.336918,9.557945,16.726404,4.778973
eygQXHuawDw,Fırtınalı bir havada Ise Grand Shrine yolculuğu - VLOG 10,20160411,automatic,589,551,1,551.0,2.248639,0.0,çok_zor,0.734157,0.0,0.0,0.0,71,0,question,14.084507,79,0.0,127512,3.546929,1.814882,1.814882,5.444646,5.444646,5.444646,19.963702,27.22323,3.629764
7oL2xEQwwng,Semerkant - OKU,20160414,automatic,325,476,1,476.0,2.567227,0.0,çok_zor,0.747899,0.0,0.0,0.0,134,0,question,7.462687,140,28.571429,130769,3.572204,4.201681,2.10084,6.302521,2.10084,8.403361,8.403361,21.008403,8.403361
gGVXwuucBYY,Japonya'ya Veda - VLOG 11,20160415,automatic,741,896,3,298.666667,2.204241,0.0,çok_zor,0.626919,0.0,0.0,0.0,100,0,statement,0.0,74,0.0,163854,3.792318,0.0,1.116071,3.348214,4.464286,4.464286,12.276786,47.991071,8.928571
rjjoJIRdG1k,Kelimeler arasında,20160417,manual,310,530,58,9.137931,2.635849,69.0798,orta,0.822333,20.754717,1.886792,0.0,142,4,question,0.0,165,12.121212,224380,4.101104,5.660377,1.886792,11.320755,0.0,1.886792,11.320755,24.528302,3.773585
3evkMmZdp9M,100000 aboneye 100000 teşekkür,20160420,manual,331,509,73,6.972603,2.414538,83.6224,kolay,0.816,1.964637,0.0,0.0,154,0,surprising_claim,0.0,86,69.767442,239177,4.164724,0.0,5.89391,7.858546,3.929273,7.858546,33.398821,35.363458,39.292731
m-wBrexzxns,Martı Jonathan Livingston - OKU,20160421,automatic,414,766,1,766.0,2.631854,0.0,çok_zor,0.751263,0.0,0.0,0.0,139,0,question,14.388489,191,36.649215,125336,3.532787,5.221932,7.832898,5.221932,3.916449,6.527415,27.415144,20.887728,26.109661
guxpK5znaME,23 Nisan Ulusal Egemenlik ve Çocuk Bayramı Kutlu Olsun! 4K Bonus Video,20160423,manual,451,510,18,28.333333,2.333333,31.1333,zor,0.715,11.764706,1.960784,0.0,107,2,question,0.0,103,19.417476,387091,4.641014,1.960784,1.960784,7.843137,0.0,3.921569,23.529412,29.411765,9.803922
ax9AZ9s5Mbo,İyi Uykular - Kaliteli Uykunun Sırları,20160424,manual,803,1554,115,13.513043,2.585586,59.6801,orta,0.731222,13.513514,0.0,0.0,233,5,question,0.0,153,0.0,2300637,6.415504,3.861004,2.574003,5.791506,5.148005,13.513514,19.305019,22.522523,12.226512
gtCZygNFG7E,Aylak Adam - OKU,20160429,manual,242,396,21,18.857143,2.669192,42.3731,zor,0.729798,7.575758,0.0,0.0,136,3,question,0.0,166,12.048193,109961,3.408044,7.575758,5.050505,22.727273,7.575758,0.0,37.878788,37.878788,22.727273
sXm5UoYzLZU,Filmlerdeki Renklerin Sembolik Anlamı,20160501,manual,622,1007,69,14.594203,2.574975,57.2845,orta,0.796,8.937438,0.0,0.0,160,7,question,12.5,109,0.0,594495,5.068806,4.965243,4.965243,13.902681,8.937438,11.916584,6.951341,15.888779,2.979146
gXgkX010XO8,Gog - OKU,20160505,automatic,278,470,3,156.666667,2.608511,0.0,çok_zor,0.795745,0.0,0.0,0.0,149,0,surprising_claim,0.0,179,27.932961,50776,2.67469,2.12766,2.12766,4.255319,6.382979,2.12766,10.638298,25.531915,12.765957
JHCua49CYxs,Kuantum bilgisayar kullanmaya hazır mısınız?,20160508,manual,488,915,72,12.708333,2.598907,61.2452,orta,0.663554,12.021858,1.092896,0.0,143,2,question,0.0,142,0.0,795876,5.360797,1.092896,2.185792,6.557377,7.650273,8.743169,4.371585,16.393443,4.371585
UcrVUbYA2ZQ,Açlık - OKU,20160511,manual,441,762,76,10.026316,2.750656,62.1487,orta,0.80813,0.0,0.0,0.0,154,0,question,6.493506,167,35.928144,76718,3.065341,3.937008,0.0,5.249344,3.937008,5.249344,15.748031,15.748031,10.498688
BzKMSfnGquE,Hayatın sanal gerçekliği,20160515,automatic,569,791,1,791.0,2.620733,0.0,çok_zor,0.704515,0.0,0.0,0.0,173,0,surprising_claim,0.0,44,0.0,223754,4.105674,6.321113,3.792668,13.906448,5.05689,15.17067,36.662453,32.869785,1.264223
1pBC0lnFbDY,İskambil Kağıtlarının Esrarı - OKU,20160520,automatic,225,411,1,411.0,2.552311,0.0,çok_zor,0.742092,0.0,0.0,0.0,170,0,surprising_claim,0.0,167,17.964072,64249,2.89925,0.0,2.43309,0.0,7.29927,4.86618,2.43309,21.89781,12.16545
YuljhpMfAkQ,Instagram'ın logosu neden değişti?,20160522,manual,379,754,77,9.792208,2.649867,66.8089,orta,0.726921,7.95756,10.61008,0.0,172,1,question,11.627907,190,10.526316,1194277,5.768804,5.30504,2.65252,7.95756,5.30504,9.28382,9.28382,21.220159,7.95756
YuL1p0bzZMU,Böyle buyurdu Zerdüşt - OKU,20160527,manual,340,558,11,50.727273,2.580645,0.0,çok_zor,0.791655,0.0,1.792115,0.0,170,0,question,5.882353,109,18.348624,347558,4.543343,1.792115,0.0,5.376344,1.792115,3.584229,5.376344,43.010753,12.544803
dNPFjxvYfkc,YouTube Muhabbetleri'nin Kamera Arkası - VLOG 12,20160529,automatic,323,487,1,487.0,2.361396,0.0,çok_zor,0.64271,0.0,0.0,0.0,62,0,question,16.129032,197,15.228426,91913,3.242927,2.053388,2.053388,0.0,6.160164,6.160164,22.587269,32.854209,16.427105
eX0uvsbPKyg,100 yıl önceden 2000'li yılların ilginç resimleri - İmkansız tahminler,20160529,manual,454,788,37,21.297297,2.611675,38.315,zor,0.730583,2.538071,0.0,0.0,187,0,surprising_claim,5.347594,108,0.0,1451106,5.964904,5.076142,2.538071,1.269036,10.152284,7.614213,12.690355,11.42132,6.345178
n2FF_egsBPU,TEDxBahcesehirUniversity Kamera Arkası - VLOG 13,20160601,automatic,713,1418,251,5.649402,2.53385,82.2826,kolay,0.67253,25.38787,0.0,0.0,205,4,question,4.878049,113,35.39823,60099,2.839295,8.462623,2.820874,11.283498,7.052186,1.410437,18.335684,34.555712,13.399154
gKcXGgMSHDI,İnsan neyle yaşar? - OKU,20160603,manual,431,787,39,20.179487,2.735705,36.2496,zor,0.719885,2.541296,11.435832,0.0,170,0,story,0.0,175,51.428571,212542,4.060129,3.811944,1.270648,3.811944,5.082592,21.601017,8.894536,22.871665,19.05972
XjR4hA2E_BE,Dünyanın en uzun yaşayan canlıları,20160605,manual,529,1107,83,13.337349,2.469738,64.7928,orta,0.754592,5.420054,0.903342,0.0,190,1,question,5.263158,161,0.0,999465,5.595071,4.516712,3.613369,7.226739,4.516712,7.226739,5.420054,14.453478,1.806685
fOeNdTYP4c4,Gün Olur Asra Bedel - OKU,20160609,manual,296,526,72,7.305556,2.576046,76.2649,kolay,0.826538,11.406844,30.418251,0.0,170,2,question,5.882353,147,13.605442,123740,3.533036,1.901141,0.0,5.703422,5.703422,5.703422,15.209125,1.901141,3.802281
INnAYTwubeo,Aynı anda kaç işe birden odaklanabilirsiniz? Konsantrasyonun önemi,20160612,manual,443,743,118,6.29661,2.48856,82.413,kolay,0.695658,21.53432,18.84253,0.0,184,5,question,0.0,77,0.0,746901,5.30691,5.38358,0.0,10.76716,9.421265,2.69179,13.45895,16.15074,8.07537
QFdiMyC5NBA,Babalar da ağlar - OKU,20160616,automatic,249,367,1,367.0,2.754768,0.0,çok_zor,0.73842,0.0,0.0,0.0,129,0,question,7.751938,124,0.0,55157,2.762483,5.449591,0.0,5.449591,0.0,0.0,10.899183,46.321526,8.174387
TrpcaK30_mw,Yapay bir zeka sanatçı olabilir mi?,20160619,manual,576,952,114,8.350877,2.637605,71.0634,kolay,0.720788,15.756303,0.0,0.0,183,4,question,10.928962,77,0.0,192118,3.965148,4.201681,1.05042,15.756303,4.201681,11.554622,30.462185,10.504202,0.0
C30IWWJP5uY,Her şey ben yaşarken oldu - OKU,20160624,automatic,643,1246,1,1246.0,2.619583,0.0,çok_zor,0.679171,0.0,0.0,0.0,178,0,surprising_claim,0.0,197,65.989848,66581,2.941867,1.605136,1.605136,4.815409,4.012841,5.617978,8.025682,28.892456,31.300161
-2BLGQ1Zci8,Her şey hakkında hiçbir şey - OKU,20160630,manual,337,565,23,24.565217,2.628319,29.1171,çok_zor,0.791846,8.849558,0.0,0.0,157,0,surprising_claim,0.0,185,21.621622,78853,3.104334,7.079646,0.0,0.0,8.849558,14.159292,15.929204,44.247788,7.079646
gOteZpU1io8,Terör Kurbanları Anısına 14 Filmden 12 Havalimanı Hikayesi,20160703,manual,552,354,53,6.679245,2.680791,73.6914,kolay,0.751412,0.0,0.0,0.0,131,0,surprising_claim,0.0,45,0.0,138533,3.649134,0.0,0.0,11.299435,0.0,8.474576,5.649718,11.299435,5.649718
xVAmXGOhnnw,Denemeler - OKU,20160707,manual,296,511,15,34.066667,2.661448,2.9873,çok_zor,0.783091,0.0,0.0,0.0,155,0,question,25.806452,154,45.454545,117076,3.486653,7.827789,0.0,7.827789,1.956947,3.913894,7.827789,27.39726,17.612524
n1oRGDqvC-w,Eyfel Kulesi’nin sembolik ve ilginç hikayesi,20160710,manual,373,751,44,17.068182,2.521971,52.9569,orta,0.720462,5.326232,0.0,0.0,195,1,question,5.128205,119,0.0,917129,5.518828,3.994674,0.0,3.994674,6.65779,3.994674,6.65779,2.663116,1.331558
VxNk9RqtkxQ,Mrs. Dalloway - OKU,20160714,manual,227,410,32,12.8125,2.568293,62.2032,orta,0.690244,2.439024,0.0,0.0,167,1,question,5.988024,144,6.944444,81110,3.134928,7.317073,0.0,7.317073,2.439024,9.756098,12.195122,17.073171,2.439024
N_YiiG5a3XA,Türkiye Adındaki Büyük İnsan,20160717,manual,178,288,48,6.0,2.375,87.7494,kolay,0.694444,0.0,10.416667,0.0,165,0,question,6.060606,128,0.0,422355,4.749994,3.472222,3.472222,6.944444,3.472222,10.416667,24.305556,13.888889,13.888889
nB0Q5v1_kUs,The Night Of - İZLE,20160722,manual,541,1073,84,12.77381,2.625349,60.0119,orta,0.740904,0.931966,1.863933,0.0,190,0,surprising_claim,0.0,208,67.307692,241035,4.196914,2.795899,0.0,2.795899,8.387698,4.659832,13.979497,27.027027,29.822926
iBCplZNP9Ek,7 Milyar insan Facebook'a girerse ne olur?,20160724,manual,417,884,20,44.2,2.782805,0.0,çok_zor,0.705979,4.524887,0.0,0.0,210,1,question,9.52381,182,71.428571,595903,5.093592,6.78733,3.393665,11.312217,10.180995,5.656109,15.837104,16.968326,18.099548
SSaPNS7WoA0,Göğü Delen Adam - OKU,20160725,manual,381,691,3,230.333333,2.662808,0.0,çok_zor,0.769466,1.447178,0.0,0.0,156,0,statement,0.0,162,37.037037,70704,3.006845,2.894356,2.894356,11.577424,1.447178,2.894356,4.341534,18.813314,8.683068
rKnX3VuOPhM,Gattaca - İZLE,20160728,automatic,567,1097,93,11.795699,2.59526,63.7737,orta,0.742454,9.11577,0.0,0.0,198,2,question,10.10101,174,74.712644,264715,4.290888,5.469462,2.734731,6.381039,7.292616,9.11577,18.231541,17.319964,17.319964
ZqIIEH7n0L0,Kendi Pokemon Go Oyunumu Tasarladım: #hakikiPokemon,20160731,manual,452,530,74,7.162162,2.449057,81.7409,kolay,0.823333,22.641509,1.886792,0.0,218,3,question,0.0,0,0.0,545887,5.00838,7.54717,1.886792,1.886792,3.773585,7.54717,5.660377,24.528302,3.773585
44mAmCwk2kA,Sivrisinek Şehirde - OKU,20160801,manual,350,640,81,7.901235,2.61875,72.9945,kolay,0.739714,46.875,0.0,0.0,186,13,question,16.129032,169,35.502959,62436,2.890811,14.0625,1.5625,9.375,1.5625,4.6875,15.625,56.25,9.375
tc6rSVC3QJs,10 Cloverfield Lane - Cloverfield Yolu No: 10 - İZLE,20160804,manual,530,1085,76,14.276316,2.515207,60.5154,orta,0.715098,13.824885,0.0,0.0,188,2,question,0.0,158,6.329114,135914,3.639006,0.921659,5.529954,1.843318,7.373272,10.138249,13.824885,25.806452,2.764977
0CmccJBVHUI,Çalışırken müzik dinlenir mi?,20160807,manual,425,327,39,8.384615,2.492355,76.8108,kolay,0.657492,21.406728,0.0,0.0,186,4,question,0.0,0,0.0,1141704,5.744654,0.0,0.0,0.0,6.116208,0.0,27.522936,3.058104,0.0
Bz9hG3GZzZU,Uçurtma Avcısı - OKU,20160808,manual,308,584,55,10.618182,2.628425,65.5146,orta,0.772714,5.136986,0.0,0.0,166,3,question,0.0,199,20.100503,244296,4.214712,0.0,1.712329,6.849315,1.712329,11.986301,1.712329,5.136986,6.849315
hwkBI7kftlE,"Me and Earl and the Dying Girl - Ben, Earl ve Ölen Kız - İZLE",20160811,automatic,605,1200,1,1200.0,2.575,0.0,çok_zor,0.703333,0.0,0.0,0.0,169,0,story,0.0,193,46.632124,134553,3.631067,0.0,4.166667,7.5,6.666667,10.0,23.333333,30.0,18.333333
Wf9GncTMjjs,Olimpiyat Sembollerinin İlginç Anlamları,20160814,manual,613,1187,80,14.8375,2.694187,51.8602,orta,0.733365,10.95198,0.0,0.0,185,2,question,5.405405,161,37.267081,422173,4.757126,5.89722,2.52738,13.47936,0.84246,6.73968,13.47936,10.95198,5.89722
tzqx0ZzeONY,Demirciler Çarşısı Cinayeti - OKU,20160815,manual,346,502,22,22.818182,2.685259,31.3893,zor,0.871,0.0,0.0,0.0,143,0,statement,0.0,124,0.0,87216,3.21282,0.0,7.968127,11.952191,0.0,0.0,9.960159,15.936255,0.0
z4FYRTrL_A4,Sherlock - İZLE,20160818,manual,472,861,55,15.654545,2.521487,56.6659,orta,0.702186,2.32288,1.16144,0.0,185,1,question,5.405405,189,10.582011,1257858,5.844244,2.32288,0.0,3.484321,2.32288,8.130081,8.130081,16.260163,4.645761
bH_LtNSnNOE,Neden Not Tutmalıyız?,20160821,manual,355,677,58,11.672414,2.5613,65.4598,orta,0.708056,4.431315,5.908419,0.0,184,3,question,0.0,186,5.376344,646732,5.18256,0.0,4.431315,5.908419,8.862629,10.339734,13.293944,16.248154,2.95421
YHbyVTkgT0U,Olasılıksız - OKU,20160822,manual,340,684,80,8.55,2.619883,71.2557,kolay,0.73587,7.309942,0.0,0.0,163,0,surprising_claim,0.0,189,58.201058,415168,4.742709,5.847953,4.385965,5.847953,2.923977,10.233918,17.54386,8.77193,17.54386
_DDeF00hglI,The Jungle Book (2016) Orman Çocuğu - İZLE,20160825,manual,424,593,47,12.617021,2.527825,64.3392,orta,0.728849,0.0,0.0,0.0,187,0,surprising_claim,0.0,9,111.111111,85855,3.200356,1.686341,5.059022,5.059022,8.431703,18.549747,1.686341,37.099494,5.059022
OtiI_iP-ypc,Yıldızlar Arasında 20 Yıl,20160828,manual,280,597,55,10.854545,2.370184,75.2725,kolay,0.74368,11.725293,5.025126,0.0,216,2,question,4.62963,172,0.0,589329,5.092067,6.700168,3.350084,10.050251,3.350084,8.375209,3.350084,28.475712,1.675042
LfWHbFgpS5M,Yusuf ile Züleyha - OKU,20160829,manual,254,453,58,7.810345,2.377483,82.9246,kolay,0.693157,13.245033,17.660044,0.0,142,0,surprising_claim,0.0,174,11.494253,151672,3.752648,13.245033,2.207506,6.622517,4.415011,13.245033,4.415011,68.432671,4.415011
oHC9mKJLEQY,Star Trek Beyond (2016) Star Trek Sonsuzluk - İZLE,20160901,manual,285,545,42,12.97619,2.394495,68.7583,orta,0.765556,5.504587,0.0,0.0,170,0,surprising_claim,0.0,166,0.0,74201,3.062685,0.0,1.834862,5.504587,5.504587,7.33945,11.009174,18.348624,7.33945
VGuBIOT6uAg,İnsan Kontrollü Dev Robotlar,20160904,manual,339,578,34,17.0,2.633218,48.6655,zor,0.765487,12.110727,0.0,0.0,157,3,question,0.0,169,0.0,112644,3.464851,1.730104,0.0,15.570934,6.920415,6.920415,8.650519,6.920415,1.730104
6C0ksTO_0pQ,Foucault’yu Sayıklamak - OKU,20160905,manual,234,378,18,21.0,2.830688,30.2921,zor,0.746032,2.645503,2.645503,0.0,158,0,question,6.329114,128,62.5,210865,4.07743,7.936508,0.0,0.0,7.936508,5.291005,10.582011,7.936508,21.164021
7VLdm-aOkTQ,Jerry Maguire (1996) Yeni Bir Başlangıç - İZLE,20160908,manual,394,761,64,11.890625,2.515112,66.7459,orta,0.684406,0.0,0.0,0.0,169,0,surprising_claim,0.0,176,0.0,160424,3.810155,0.0,0.0,10.512484,10.512484,3.942181,9.198423,17.082786,2.628121
VE_pbts8qnA,Dünyanın En İlginç Merdiven Tasarımları,20160911,manual,359,543,70,7.757143,2.650092,72.1114,kolay,0.816116,23.941068,0.0,0.0,153,5,question,6.535948,142,0.0,543500,5.015454,1.841621,0.0,5.524862,3.683241,0.0,38.674033,9.208103,0.0
3UZJJ5COPGs,Yeni Yayın Dönemi ve İyi Bayramlar,20160912,manual,205,446,25,17.84,2.556054,49.5731,zor,0.647982,6.726457,2.242152,0.0,214,0,surprising_claim,0.0,186,0.0,46260,2.620843,0.0,2.242152,4.484305,2.242152,4.484305,29.147982,15.695067,15.695067
euAVuBxW9iw,Bozcaada'ya Çadır Kampı Kurmaya Gidiyoruz - VLOG 14,20160918,manual,821,1154,283,4.077739,2.320624,94.951,çok_kolay,0.643593,62.391681,6.065858,0.0,74,4,question,13.513514,117,17.094017,385521,4.676647,6.932409,5.199307,6.065858,1.733102,5.199307,20.797227,26.863085,12.998267
2qJmx9E7uX8,Kampta Sabah Rutinimiz - Bozcaada'da Bağ Bozumu - VLOG 15,20160921,automatic,592,697,1,697.0,2.35868,0.0,çok_zor,0.736168,0.0,0.0,0.0,107,0,story,0.0,90,0.0,113616,3.477715,1.43472,2.86944,5.738881,7.173601,5.738881,10.043042,21.520803,5.738881
4VM8tDd6naU,YouTube’un seçtiği 12 değişim elçisinden biri oldum #CreatorsforChange,20160925,manual,430,824,64,12.875,2.671117,57.9091,orta,0.714914,4.854369,6.067961,0.0,173,1,question,5.780347,159,25.157233,976314,5.602113,4.854369,1.213592,4.854369,2.427184,14.563107,26.699029,35.194175,15.776699
2fBm2iYs2d8,"Geometrik şekillerden cadı, çamurdan eşya, incir yaprağından yemek yapıyoruz - VLOG 16",20160929,manual,725,1043,153,6.816993,2.462128,82.1166,kolay,0.727907,28.763183,0.0,0.0,103,0,story,0.0,96,10.416667,84483,3.194154,2.876318,3.835091,4.793864,2.876318,10.5465,26.845638,38.350911,9.587728
0PwLkj07HDY,Dünyanın En Sıra Dışı Müzik Enstrümanları Nasıl Ses Çıkartıyor?,20161002,manual,758,676,46,14.695652,2.550296,58.0112,orta,0.715318,7.39645,0.0,0.0,161,4,question,12.42236,0,0.0,658996,5.212748,2.95858,5.91716,13.313609,7.39645,2.95858,10.35503,19.230769,1.47929
uLFh-gq8gCY,"-12345.Gün #SenKimsin | Who are you? (English, German, Azerbaijani, Arabic, Albanian, Greek Sub)",20161004,manual,202,363,55,6.6,2.355372,86.9719,kolay,0.688705,44.077135,2.754821,0.0,157,6,question,0.0,167,11.976048,364828,4.626388,2.754821,5.509642,13.774105,2.754821,11.019284,33.057851,49.586777,8.264463
YCVoTANsICM,"Yoga, batık gemi macerası, şişe sanatı, Bozcaada Kalesi ve yıldızlı geceler - VLOG 17",20161009,manual,534,430,5,86.0,2.548837,0.0,çok_zor,0.716279,2.325581,2.325581,0.0,103,0,statement,9.708738,64,0.0,83081,3.180769,4.651163,2.325581,13.953488,6.976744,4.651163,6.976744,55.813953,2.325581
RdYQdyL6t48,Palyaçolardan neden korkarız?,20161016,manual,483,779,60,12.983333,2.598203,60.5557,orta,0.751136,8.985879,0.0,0.0,81,1,question,24.691358,146,0.0,2003799,6.325049,8.985879,2.567394,21.82285,3.851091,6.418485,6.418485,16.688062,0.0
8AxqvEpTOKc,Çadırda son gün - Her son yeni bir başlangıçtır - VLOG 18,20161023,manual,477,450,22,20.454545,2.504444,44.8226,zor,0.704444,28.888889,6.666667,0.0,119,5,question,0.0,0,0.0,93088,3.29377,0.0,0.0,11.111111,2.222222,0.0,24.444444,22.222222,4.444444
